PlanName,fy,CostSharing,CostStructure,PlanType,SocSecCovered,StateAbbrev,ppd_id,ActAssets_GASB,ActLiabilities_GASB,ActFundedRatio_GASB,PercentReqContPaid,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,ActCostMeth_GASB,FundingMeth_GASB,EQTotal_Actl,PETotal_Actl,HFTotal_Actl,COMDTotal_Actl,RETotal_Actl,AltMiscTotal_Actl,TotMembership,actives_tot,ActiveSalary_avg,beneficiaries_tot,BeneficiaryBenefit_avg,ActFundedRatio_GASB67
Mississippi PERS,2017,1,"Multiple employer, cost sharing plan",1,1,MS,59,26364446,43166492,0.611,1.07157,0.03,0.0775,Entry Age Normal,Level Percent Open,0.57,0.061,0,0,0.089,0,271324,152382,39.626,102260,23.223,0.6149
Mississippi PERS,2018,1,"Multiple employer, cost sharing plan",1,1,MS,59,27455702,44396160,0.618,1.07756,0.03,0.0775,Entry Age Normal,Level Percent Open,0.5319,0.0646,0,0,0.089,0,272238,150687,39.813,104973,23.823,0.62535
Mississippi PERS,2019,1,"Multiple employer, cost sharing plan",1,1,MS,59,28024612,46006860,0.609,1.07262,0.0275,0.0775,Entry Age Normal,Level Percent Open,0.5365,0.0734,0,0,0.0914,0,274881,150651,40.789,107844,24.433,0.61588
Mississippi PERS,2020,1,"Multiple employer, cost sharing plan",1,1,MS,59,28629204,47354464,0.605,1.05773,0.0275,0.0775,Entry Age Normal,Level Percent Open,0.5596,0.0775,0,0,0.0864,0,276172,149855,41.957,109881,25.078,0.58974
Missouri DOT and Highway,2001,1,"Multiple employer, cost sharing plan",3,1,MO,60,1520800.4,2301402.5,0.6608,1,0.035,0.0825,Entry Age Normal,Level Percent Closed,0.6247,0,0,0,0.0249,0,16320,9087,35.991,6215,18.664,
Missouri DOT and Highway,2002,1,"Multiple employer, cost sharing plan",3,1,MO,60,1450507.4,2358452.3,0.615,1,0.035,0.0825,Entry Age Normal,Level Percent Closed,0.5951,0,0,0,0.0314,0,16235,8695,35.969,6410,19.598,
Missouri DOT and Highway,2003,1,"Multiple employer, cost sharing plan",3,1,MO,60,1363952.5,2418145.8,0.562,1,0.035,0.0825,Entry Age Normal,Level Percent Closed,0.61,0,0,0.03,0,0,16588,8895,35.846,6486,21.018,
Missouri DOT and Highway,2004,1,"Multiple employer, cost sharing plan",3,1,MO,60,1331588.3,2492919,0.5341,1,0.035,0.0825,Entry Age Normal,Level Percent Closed,0.6376,0,0,0.0304,0.0381,0,17018,9002,36.46,6731,21.15,
Missouri DOT and Highway,2005,1,"Multiple employer, cost sharing plan",3,1,MO,60,1417349,2627409,0.5394,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.546,0,0,0.019,0.114,0,17379,9193,37.604,6829,21.722,
Missouri DOT and Highway,2006,1,"Multiple employer, cost sharing plan",3,1,MO,60,1521143,2740437.8,0.5551,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.45455,0.1009,0,0.01598,0.12987,0,17495,9033,38.593,6954,22.322,
Missouri DOT and Highway,2007,1,"Multiple employer, cost sharing plan",3,1,MO,60,1685807,2897267.5,0.5819,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.46254,0.0979,0,0,0.13586,0,17390,8640,41.764,7141,22.973,
Missouri DOT and Highway,2008,1,"Multiple employer, cost sharing plan",3,1,MO,60,1783902.3,3019633.8,0.5908,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.447,0.095,0,0,0.134,0,17611,8599,42.961,7325,23.497,
Missouri DOT and Highway,2009,1,"Multiple employer, cost sharing plan",3,1,MO,60,1471496.6,3113393.8,0.4726,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.45,0.094,0,0,0.127,0,17987,8784,42.993,7470,24.076,
Missouri DOT and Highway,2010,1,"Multiple employer, cost sharing plan",3,1,MO,60,1375844.6,3258867,0.4222,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.416,0.119,0,0,0.111,0,17850,8457,43.74,7606,24.621,
Missouri DOT and Highway,2011,1,"Multiple employer, cost sharing plan",3,1,MO,60,1427290.8,3297589.8,0.4328,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.315,0.158,0.111,0,0.17,0,17852,8231,43.936,7775,24.681,
Missouri DOT and Highway,2012,1,"Multiple employer, cost sharing plan",3,1,MO,60,1531033.6,3306278.8,0.4631,1,0.0325,0.0825,Entry Age Normal,Level Percent Closed,0.295,0.193,0.108,0,0.169,0,17538,7458,44.153,8055,25.066,
Missouri DOT and Highway,2013,1,"Multiple employer, cost sharing plan",3,1,MO,60,1657402.4,3583975.5,0.4624,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.323,0.174,0.104,0.043,0.139,0,17761,7319,44.16,8290,25.441,
Missouri DOT and Highway,2014,1,"Multiple employer, cost sharing plan",3,1,MO,60,1795264.3,3650241.8,0.4918,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.3142,0.1834,0.1058,0.0494,0.1227,0,18003,7390,44.937,8401,25.848,0.53625
Missouri DOT and Highway,2015,1,"Multiple employer, cost sharing plan",3,1,MO,60,1967001.5,3715845.8,0.5294,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.2966,0.1874,0.1214,0.0506,0.113,0,18234,7358,45.447,8588,25.969,0.54076
Missouri DOT and Highway,2016,1,"Multiple employer, cost sharing plan",3,1,MO,60,2086654.4,3761733,0.5547,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.2899,0.1757,0.0783,0.0748,0.1254,0,18459,7441,45.666,8684,26.165,0.52956
Missouri DOT and Highway,2017,1,"Multiple employer, cost sharing plan",3,1,MO,60,2172787.3,3802443.8,0.5714,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.307,0.1613,0.069,0.1025,0.1043,0,18611,7456,46.805,8831,26.177,0.57063
Missouri DOT and Highway,2018,1,"Multiple employer, cost sharing plan",3,1,MO,60,2274248,3981839,0.5712,1,0.0225,0.07,Entry Age Normal,Level Percent Closed,0.2946,0.1599,0.0636,0.1108,0.0973,0,18287,7391,47.557,8916,26.401,0.58127
Missouri DOT and Highway,2019,1,"Multiple employer, cost sharing plan",3,1,MO,60,2415343.5,4037369.8,0.5982,1,0.0225,0.07,Entry Age Normal,Level Percent Closed,0.2935,0.1532,0.0559,0.1214,0.1017,0,18498,7421,48.416,9035,26.778,0.60021
Missouri DOT and Highway,2020,1,"Multiple employer, cost sharing plan",3,1,MO,60,2481329.5,4092098,0.6064,1,0.0225,0.07,Entry Age Normal,Level Percent Closed,0.3265,0.1462,0.0524,0.1193,0.0882,0,18631,7355,49.062,9182,27.14,0.57711
Nevada Police Officer and Firefighter,2001,1,"Multiple employer, cost sharing plan",3,0,NV,68,2535499,3214191,0.789,1,0.045,0.08,Entry Age Normal,Level Percent Closed,0.4254,0,0,0,0,0.1093,13055,9583,50.587,3083,27.42,
Nevada Police Officer and Firefighter,2002,1,"Multiple employer, cost sharing plan",3,0,NV,68,2763284,3536980,0.781,0.96,0.045,0.08,Entry Age Normal,Level Percent Closed,0.402,0,0,0,0,0.0957,13505,9706,55.628,3314,28.615,
Nevada Police Officer and Firefighter,2003,1,"Multiple employer, cost sharing plan",3,0,NV,68,2954162,3999381,0.739,0.94,0.035,0.08,Entry Age Normal,Level Percent Closed,0.4359,0,0,0,0,0.0805,13846,9758,56.907,3560,29.983,
Nevada Police Officer and Firefighter,2004,1,"Multiple employer, cost sharing plan",3,0,NV,68,3159795,4408373,0.717,0.86,0.035,0.08,Entry Age Normal,Level Percent Closed,0.495,0,0,0,0,0.0859,14607,10394,59.008,3781,31.818,
Nevada Police Officer and Firefighter,2005,1,"Multiple employer, cost sharing plan",3,0,NV,68,3394368,4864574,0.698,0.88,0.035,0.08,Entry Age Normal,Level Percent Closed,0.5367,0,0,0,0,0.0921,15298,10771,61.277,4021,33.501,
Nevada Police Officer and Firefighter,2006,1,"Multiple employer, cost sharing plan",3,0,NV,68,3715422,5394511,0.689,0.91,0.035,0.08,Entry Age Normal,Level Percent Closed,0.5303,0,0,0,0,0.0952,16075,11167,64.25,4329,35.247,
Nevada Police Officer and Firefighter,2007,1,"Multiple employer, cost sharing plan",3,0,NV,68,4169845,5866605,0.711,0.91,0.035,0.08,Entry Age Normal,Level Percent Closed,0.5562,0,0,0,0,0.0916,17115,11936,66.316,4583,37.661,
Nevada Police Officer and Firefighter,2008,1,"Multiple employer, cost sharing plan",3,0,NV,68,4599624,6494850,0.708,0.85,0.035,0.08,Entry Age Normal,Level Percent Closed,0.54,0,0,0,0,0.098,17817,12307,70.194,4882,39.23,
Nevada Police Officer and Firefighter,2009,1,"Multiple employer, cost sharing plan",3,0,NV,68,4813593.5,6987537.5,0.689,0.85,0.035,0.08,Entry Age Normal,Level Percent Closed,0.561,0,0,0,0,0.078,18453,12633,71.669,5200,41.544,
Nevada Police Officer and Firefighter,2010,1,"Multiple employer, cost sharing plan",3,0,NV,68,5059701,7461470,0.678,0.91,0.035,0.08,Entry Age Normal,Level Percent Closed,0.538,0,0,0,0,0.073,18534,12375,73.373,5519,43.547,
Nevada Police Officer and Firefighter,2011,1,"Multiple employer, cost sharing plan",3,0,NV,68,5396450.5,7887405,0.684,0.88,0.035,0.08,Entry Age Normal,Level Percent Closed,0.561,0,0,0,0,0.078,18540,11936,73.895,5903,45.396,
Nevada Police Officer and Firefighter,2012,1,"Multiple employer, cost sharing plan",3,0,NV,68,5805931.5,8282426.5,0.701,0.96,0.035,0.08,Entry Age Normal,Level Percent Closed,0.55,0,0,0,0,0.081,18790,11793,72.523,6288,47.915,
Nevada Police Officer and Firefighter,2013,1,"Multiple employer, cost sharing plan",3,0,NV,68,6261882,8805915,0.711,0.88,0.035,0.08,Entry Age Normal,Level Percent Closed,0.613,0,0,0,0,0.075,19209,11845,72.637,6634,49.415,
Nevada Police Officer and Firefighter,2014,1,"Multiple employer, cost sharing plan",3,0,NV,68,6851249,9222719,0.743,0.96,0.035,0.08,Entry Age Normal,Level Percent Closed,0.618,0,0,0,0,0.071,18629,11813,71.99,6925,51.402,
Nevada Police Officer and Firefighter,2015,1,"Multiple employer, cost sharing plan",3,0,NV,68,7440772,9751896,0.763,0.98,0.035,0.08,Entry Age Normal,Level Percent Closed,0.637,0,0,0,0,0.08,20092,11984,72.417,7282,52.971,
Nevada Police Officer and Firefighter,2016,1,"Multiple employer, cost sharing plan",3,0,NV,68,7979795,10344779,0.771,1,0.035,0.08,Entry Age Normal,Level Percent Closed,0.625,0,0,0,0,0.087,20677,12137,73.179,7696,54.648,
Nevada Police Officer and Firefighter,2017,1,"Multiple employer, cost sharing plan",3,0,NV,68,8658553,11334447,0.764,1.02,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.632,0,0,0,0,0.091,21585,12525,73.841,8155,58.248,
Nevada Police Officer and Firefighter,2018,1,"Multiple employer, cost sharing plan",3,0,NV,68,9305559,12156602,0.765,1.01,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.613,0,0,0,0,0.092,22331,12891,76.549,8547,59.796,
Nevada Police Officer and Firefighter,2019,1,"Multiple employer, cost sharing plan",3,0,NV,68,9889564,12925780,0.765,1,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.644,0,0,0,0,0.1,22979,13095,79.586,8952,61.836,
Nevada Police Officer and Firefighter,2020,1,"Multiple employer, cost sharing plan",3,0,NV,68,10543805,13605745,0.775,1.06,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.608,0,0,0,0,0.103,23875,13587,78.712,9365,63.78,
New Hampshire RS,2001,1,"Multiple employer, cost sharing plan",1,1,NH,70,3264901,3842602,0.8497,1,0.035,0.09,Aggregate Cost,,0.548,0,0,0,0.095,0.096,63105,47689,33.883,15416,12.959,
New Hampshire RS,2002,1,"Multiple employer, cost sharing plan",1,1,NH,70,3443395,4196314,0.8206,1,0.035,0.09,Aggregate Cost,,0.529,0,0,0,0.099,0.077,62857,46187,36.81,16670,13.39,
New Hampshire RS,2003,1,"Multiple employer, cost sharing plan",1,1,NH,70,3500037,4669192,0.7496,1,0.035,0.09,Aggregate Cost,,0.55,0,0,0,0.092,0.084,74484,50910,36.788,17644,13.98,
New Hampshire RS,2004,1,"Multiple employer, cost sharing plan",1,1,NH,70,3575641,5029877,0.7109,1,0.035,0.09,Aggregate Cost,,0.605,0,0,0,0.072,0.08,74484,50910,38.472,17644,13.98,
New Hampshire RS,2005,1,"Multiple employer, cost sharing plan",1,1,NH,70,3610800,5991026,0.6027,1,0.035,0.09,Aggregate Cost,,0.613,0,0,0,0.074,0.082,70627,51060,40.023,18950,15.639,
New Hampshire RS,2006,1,"Multiple employer, cost sharing plan",1,1,NH,70,3928270,6402875,0.6135,1,0.035,0.085,Aggregate Cost,,0.62,0,0,0,0.078,0.066,72556,51738,40.965,19711,16.593,
New Hampshire RS,2007,1,"Multiple employer, cost sharing plan",1,1,NH,70,4862256.5,7259715,0.67,1,0.035,0.085,Entry Age Normal,Level Percent Closed,0.603,0,0,0,0.067,0.048,73099,50802,43.214,21248,16.837,
New Hampshire RS,2008,1,"Multiple employer, cost sharing plan",1,1,NH,70,5302034,7821316.5,0.678,0.75,0.035,0.085,Entry Age Normal,Level Percent Closed,0.574,0,0,0,0.074,0.027,75281,50988,45.272,22870,17.509,
New Hampshire RS,2009,1,"Multiple employer, cost sharing plan",1,1,NH,70,4937319.5,8475052,0.583,0.75,0.035,0.085,Entry Age Normal,Level Percent Closed,0.592,0,0,0,0.062,0.023,76924,51032,47.976,24501,18.094,
New Hampshire RS,2010,1,"Multiple employer, cost sharing plan",1,1,NH,70,5233838.5,8953932,0.585,1,0.035,0.085,Entry Age Normal,Level Percent Closed,0.622,0,0,0,0.051,0.019,77827,50467,49.168,25845,18.652,
New Hampshire RS,2011,1,"Multiple employer, cost sharing plan",1,1,NH,70,5740516.5,9998251,0.574,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.645,0,0,0,0.056,0.021,78364,49738,50.621,27130,18.959,
New Hampshire RS,2012,1,"Multiple employer, cost sharing plan",1,1,NH,70,5817881.5,10361600,0.561,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.606,0,0,0,0.09,0.025,78451,48625,51.162,28454,19.119,
New Hampshire RS,2013,1,"Multiple employer, cost sharing plan",1,1,NH,70,6070681.5,10708768,0.567,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.644,0,0,0,0.09,0.035,79678,48688,51.383,29729,19.279,0.59811
New Hampshire RS,2014,1,"Multiple employer, cost sharing plan",1,1,NH,70,6700553.5,11045174,0.607,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.63,0,0,0,0.09,0.065,80658,48307,51.916,31054,19.407,0.66318
New Hampshire RS,2015,1,"Multiple employer, cost sharing plan",1,1,NH,70,7280760.5,12303636,0.592,1,0.03,0.0775,Entry Age Normal,Level Percent Closed,0.577,0,0,0,0.091,0.098,81161,47812,53.857,31350,20.32,0.65466
New Hampshire RS,2016,1,"Multiple employer, cost sharing plan",1,1,NH,70,7636066,12732866,0.6,1,0.025,0.0725,Entry Age Normal,Level Percent Closed,0.513,0,0,0,0.107,0.134,82630,48069,54.118,32776,20.694,0.583
New Hampshire RS,2017,1,"Multiple employer, cost sharing plan",1,1,NH,70,8165684,13208449,0.618,1,0.025,0.0725,Entry Age Normal,Level Percent Closed,0.518,0,0,0,0.099,0.152,85861,47886,55.708,35694,19.978,0.62663
New Hampshire RS,2018,1,"Multiple employer, cost sharing plan",1,1,NH,70,8710939,13703149,0.636,1,0.025,0.0725,Entry Age Normal,Level Percent Closed,0.497,0,0,0,0.094,0.189,87553,48121,57.194,37012,20.248,0.64729
New Hampshire RS,2019,1,"Multiple employer, cost sharing plan",1,1,NH,70,9121933,15014165,0.608,1,0.025,0.0725,Entry Age Normal,Level Percent Closed,0.47,0,0,0,0.102,0.185,89192,48288,58.503,38352,20.563,0.65588
New Hampshire RS,2020,1,"Multiple employer, cost sharing plan",1,1,NH,70,9121933,15014165,0.608,1,0.025,0.0725,Entry Age Normal,Level Percent Closed,0.461,0,0,0,0.11,0.195,89192,48288,58.503,38352,20.563,0.58717
New Jersey PERS,2001,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27749108,23705502,1.17058,0.1246,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,387810,280828,32.624,104925,9.901,
New Jersey PERS,2002,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27576238,25689892,1.07343,0.0973,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,400515,290969,33.556,107549,11.36,
New Jersey PERS,2003,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27236238,27829312,0.97869,0.3805,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,411692,295147,34.363,114702,12.446,
New Jersey PERS,2004,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27107530,29698318,0.91276,0.425,,0.0825,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,422152,302962,35.185,117363,12.99,
New Jersey PERS,2005,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27113390,31774386,0.85331,0.3972,,0.0825,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,433948,310932,36.211,121166,13.502,
New Jersey PERS,2006,1,"Multiple employer, cost sharing plan",1,1,NJ,71,27368472,35071664,0.78036,0.5548,,0.0825,Projected Unit Credit.,Level Percent Open,0.67133,0,0.00799,0,0.01698,0,444332,317740,37.31,124776,14.143,
New Jersey PERS,2007,1,"Multiple employer, cost sharing plan",1,1,NJ,71,28714776,37793092,0.75979,0.6006,,0.0825,Projected Unit Credit.,Level Percent Open,0.592,0,0.061,0,0.014,0,449939,319253,38.708,129093,14.959,
New Jersey PERS,2008,1,"Multiple employer, cost sharing plan",1,1,NJ,71,29418418,40245888,0.73097,0.5488,,0.0825,Projected Unit Credit.,Level Percent Open,0.493,0,0.121,0,0.016,0,453737,319182,40.012,133017,15.531,
New Jersey PERS,2009,1,"Multiple employer, cost sharing plan",1,1,NJ,71,28858234,44470404,0.64893,0.4884,,0.0825,Projected Unit Credit.,Level Percent Open,0.44789,0.04749,0.04271,0.01015,0.02529,0,455468,316849,40.857,137186,16.586,
New Jersey PERS,2010,1,"Multiple employer, cost sharing plan",1,1,NJ,71,28734592,41347836,0.69495,0.45012,,0.0825,Projected Unit Credit.,Level Percent Open,0.42066,0.06287,0.0509,0.01493,0.02844,0,451072,309099,41.867,140735,17.051,
New Jersey PERS,2011,1,"Multiple employer, cost sharing plan",1,1,NJ,71,28934370,43328332,0.66779,0.45605,,0.0795,Projected Unit Credit.,Level Dollar Open,0.4555,0.073,0.053,0.0161,0.037,0,441044,291826,43.487,148085,18.065,
New Jersey PERS,2012,1,"Multiple employer, cost sharing plan",1,1,NJ,71,28886536,45392624,0.63637,0.51505,,0.079,Projected Unit Credit.,Level Dollar Open,0.45216,0.07828,0.07828,0.02819,0.04689,0,433783,280158,44.723,152593,18.54,
New Jersey PERS,2013,1,"Multiple employer, cost sharing plan",1,1,NJ,71,29167024,46999740,0.62058,0.56891,,0.079,Projected Unit Credit.,Level Dollar Open,0.4693,0.0807,0.0984,0.0253,0.0505,0,430256,272846,45.783,156514,18.893,0.40845
New Jersey PERS,2014,1,"Multiple employer, cost sharing plan",1,1,NJ,71,29894900,49097768,0.60889,0.52364,0.0301,0.079,Projected Unit Credit.,Level Dollar Open,0.45137,0.09067,0.10667,0.02569,0.04569,0,427972,266526,46.945,160716,19.328,0.42741
New Jersey PERS,2015,1,"Multiple employer, cost sharing plan",1,1,NJ,71,30364082,51067404,0.59459,0.55163,,0.079,Projected Unit Credit Method,Level Dollar Open,0.45326,0.09719,0.12249,0.0233,0.047,0,426501,259161,48.052,166637,19.768,0.38212
New Jersey PERS,2016,1,"Multiple employer, cost sharing plan",1,1,NJ,71,30367324,53085688,0.57204,0.6032,0.0308,0.0765,Projected Unit Credit Method,Level Dollar Open,0.42801,0.10588,0.11518,0.0261,0.05909,0,425459,254685,48.876,170124,20.284,0.31202
New Jersey PERS,2017,1,"Multiple employer, cost sharing plan",1,1,NJ,71,33384366,55563276,0.60084,0.65607,,0.075,Projected Unit Credit Method,Level Dollar Open,0.4628,0.1032,0.08,0.0265,0.0599,0,428127,251913,49.648,175631,20.68,0.36781
New Jersey PERS,2018,1,"Multiple employer, cost sharing plan",1,1,NJ,71,31321970,56849344,0.55096,0.70805,,0.075,Projected Unit Credit Method,Level Dollar Open,0.479,0.1114,0.0637,0.0311,0.0615,0,431955,252598,45.289,178748,21.067,0.40447
New Jersey PERS,2019,1,"Multiple employer, cost sharing plan",1,1,NJ,71,31945984,61192972,0.52205,0.77803,,0.075,Projected Unit Credit Method,Level Dollar Closed,0.47463,0.10934,0.05851,0.02761,0.0615,0,432479,249045,47.281,182492,21.494,0.4153
New Jersey PERS,2020,1,"Multiple employer, cost sharing plan",1,1,NJ,71,32470414,62695236,0.5179,0.82021,,0.075,Projected Unit Credit Method,Level Dollar Closed,0.4562,0.1105,0.0749,0.022,0.0626,0,432428,246776,48.489,184775,21.945,0.429
New Jersey Police & Fire,2001,1,"Multiple employer, cost sharing plan",3,1,NJ,72,18074454,17922588,1.0085,0.2189,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,67398,43019,60.873,24319,31.956,
New Jersey Police & Fire,2002,1,"Multiple employer, cost sharing plan",3,1,NJ,72,18425172,19227962,0.9582,0,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,69158,43591,63.186,25501,33.188,
New Jersey Police & Fire,2003,1,"Multiple employer, cost sharing plan",3,1,NJ,72,18355134,20752982,0.8845,0,,0.0875,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,70724,43978,65.87,26682,34.122,
New Jersey Police & Fire,2004,1,"Multiple employer, cost sharing plan",3,1,NJ,72,18703390,22278240,0.8395,0.1739,,0.0825,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,72128,44196,68.547,27871,35.268,
New Jersey Police & Fire,2005,1,"Multiple employer, cost sharing plan",3,1,NJ,72,19377890,24204592,0.8006,0.3523,,0.0825,Projected Unit Credit.,Level Percent Closed,0,0,0,0,0,0,73532,44211,71.566,29257,36.558,
New Jersey Police & Fire,2006,1,"Multiple employer, cost sharing plan",3,1,NJ,72,20364246,25989700,0.7836,0.4942,,0.0825,Projected Unit Credit.,Level Percent Open,0.65254,0.0031,0.0035,0,0.0011,0,75312,44825,74.642,30428,38.046,
New Jersey Police & Fire,2007,1,"Multiple employer, cost sharing plan",3,1,NJ,72,21715926,27988828,0.7759,0.6875,,0.0825,Projected Unit Credit.,Level Percent Open,0.5782,0.0138,0.0278,0.006,0.0119,0,75773,45131,78.227,30583,41.402,
New Jersey Police & Fire,2008,1,"Multiple employer, cost sharing plan",3,1,NJ,72,22753560,30620226,0.7431,0.8126,,0.0825,Projected Unit Credit.,Level Percent Open,0.46015,0.034,0.0446,0.0116,0.0229,0,77287,45466,81.308,31763,42.858,
Minneapolis ERF,2014,1,"Multiple employer, cost sharing plan",1,1,MN,55,935946,1140920,0.8203,1.89542,0.03,0.08,Entry Age Normal,Level Percent Closed,0.614,0,0,0,0,0.126,3862,42,67.881,3777,35.25,0.80882
Minneapolis ERF,2015,1,"Multiple employer, cost sharing plan",1,1,MN,55,,,,,,,,,0,0,0,0,0,0,,,,,,
Minneapolis ERF,2016,1,"Multiple employer, cost sharing plan",1,1,MN,55,,,,,,,,,0,0,0,0,0,0,,,,,,
Minneapolis ERF,2017,1,"Multiple employer, cost sharing plan",1,1,MN,55,,,,,,,,,0,0,0,0,0,0,,,,,,
Minneapolis ERF,2018,1,"Multiple employer, cost sharing plan",1,1,MN,55,,,,,,,,,0,0,0,0,0,0,,,,,,
